
,date,count,temp,rain
121,2018-01-02 06:15:00,0,5.24,0
122,2018-01-02 06:30:00,0,5.24,0
123,2018-01-02 06:45:00,0,5.24,0
124,2018-01-02 07:00:00,0,5.24,0
125,2018-01-02 07:15:00,0,5.24,0
126,2018-01-02 07:30:00,0,5.24,0
127,2018-01-02 07:45:00,0,5.24,0
128,2018-01-02 08:00:00,0,5.24,0
129,2018-01-02 08:15:00,0,5.24,0
130,2018-01-02 08:30:00,0,5.24,0
131,2018-01-02 08:45:00,7,5.24,0
132,2018-01-02 09:00:00,2,5.24,0
133,2018-01-02 09:15:00,6,5.24,0
134,2018-01-02 09:30:00,14,5.24,0
135,2018-01-02 09:45:00,14,5.24,0
136,2018-01-02 10:00:00,22,5.24,0
137,2018-01-02 10:15:00,11,5.24,0
138,2018-01-02 10:30:00,25,5.24,0
139,2018-01-02 10:45:00,35,5.24,0
140,2018-01-02 11:00:00,20,5.24,0
141,2018-01-02 11:15:00,26,5.24,0
142,2018-01-02 11:30:00,13,5.24,0
143,2018-01-02 11:45:00,10,5.24,0
144,2018-01-02 12:00:00,12,5.24,0
145,2018-01-02 12:15:00,19,5.24,0
146,2018-01-02 12:30:00,14,5.24,0
147,2018-01-02 12:45:00,19,5.24,0
148,2018-01-02 13:00:00,8,5.24,0
149,2018-01-02 13:15:00,7,5.24,0
150,2018-01-02 13:30:00,6,5.24,0
151,2018-01-02 13:45:00,8,5.24,0
152,2018-01-02 14:00:00,6,5.24,0
153,2018-01-02 14:15:00,12,5.24,0
154,2018-01-02 14:30:00,11,5.24,0
155,2018-01-02 14:45:00,16,5.24,0
156,2018-01-02 15:00:00,5,5.24,0
157,2018-01-02 15:15:00,2,5.24,0
158,2018-01-02 15:30:00,11,5.24,0
159,2018-01-02 15:45:00,16,5.24,0
160,2018-01-02 16:00:00,17,5.24,0
161,2018-01-02 16:15:00,9,5.24,0
162,2018-01-02 16:30:00,4,5.24,0
163,2018-01-02 16:45:00,6,5.24,0
164,2018-01-02 17:00:00,6,5.24,0
165,2018-01-02 17:15:00,14,5.24,0
166,2018-01-02 17:30:00,8,5.24,0
167,2018-01-02 17:45:00,4,5.24,0
168,2018-01-02 18:00:00,0,5.24,0
169,2018-01-02 18:15:00,4,5.24,0
170,2018-01-02 18:30:00,2,5.24,0
171,2018-01-02 18:45:00,0,5.24,0
172,2018-01-02 19:00:00,0,5.24,0
173,2018-01-02 19:15:00,0,5.24,0
174,2018-01-02 19:30:00,0,5.24,0
175,2018-01-02 19:45:00,0,5.24,0
176,2018-01-02 20:00:00,0,5.24,0
177,2018-01-02 20:15:00,0,5.24,0
178,2018-01-02 20:30:00,0,5.24,0
179,2018-01-02 20:45:00,0,5.24,0
180,2018-01-02 21:00:00,0,5.24,0
181,2018-01-02 21:15:00,0,5.24,0
182,2018-01-02 21:30:00,0,5.24,0
183,2018-01-02 21:45:00,0,5.24,0
184,2018-01-02 22:00:00,0,5.24,0
185,2018-01-02 22:15:00,0,5.24,0
186,2018-01-02 22:30:00,0,5.24,0
187,2018-01-02 22:45:00,0,5.24,0
188,2018-01-02 23:00:00,0,5.24,0
189,2018-01-02 23:15:00,0,5.24,0
190,2018-01-02 23:30:00,0,5.24,0
191,2018-01-02 23:45:00,0,5.24,0
192,2018-01-03 00:00:00,0,3.72,0
193,2018-01-03 00:15:00,0,3.72,0
194,2018-01-03 00:30:00,0,3.72,0
195,2018-01-03 00:45:00,0,3.72,0
196,2018-01-03 01:00:00,0,3.72,0
197,2018-01-03 01:15:00,0,3.72,0
198,2018-01-03 01:30:00,0,3.72,0
199,2018-01-03 01:45:00,0,3.72,0
200,2018-01-03 02:00:00,0,3.72,0
201,2018-01-03 02:15:00,0,3.72,0
202,2018-01-03 02:30:00,0,3.72,0
203,2018-01-03 02:45:00,0,3.72,0
204,2018-01-03 03:00:00,0,3.72,0
205,2018-01-03 03:15:00,0,3.72,0
206,2018-01-03 03:30:00,0,3.72,0
207,2018-01-03 03:45:00,0,3.72,0
208,2018-01-03 04:00:00,0,3.72,0
209,2018-01-03 04:15:00,0,3.72,0
210,2018-01-03 04:30:00,0,3.72,0
211,2018-01-03 04:45:00,0,3.72,0
212,2018-01-03 05:00:00,0,3.72,0
213,2018-01-03 05:15:00,0,3.72,0
214,2018-01-03 05:30:00,0,3.72,0
215,2018-01-03 05:45:00,0,3.72,0
216,2018-01-03 06:00:00,0,3.72,0
217,2018-01-03 06:15:00,0,3.72,0
218,2018-01-03 06:30:00,0,3.72,0
219,2018-01-03 06:45:00,0,3.72,0
220,2018-01-03 07:00:00,0,3.72,0
221,2018-01-03 07:15:00,0,3.72,0
222,2018-01-03 07:30:00,0,3.72,0
223,2018-01-03 07:45:00,0,3.72,0
224,2018-01-03 08:00:00,0,3.72,0
225,2018-01-03 08:15:00,0,3.72,0
226,2018-01-03 08:30:00,4,3.72,0
227,2018-01-03 08:45:00,2,3.72,0
228,2018-01-03 09:00:00,2,3.72,0
229,2018-01-03 09:15:00,1,3.72,0
230,2018-01-03 09:30:00,9,3.72,0
231,2018-01-03 09:45:00,9,3.72,0
232,2018-01-03 10:00:00,0,3.72,0
233,2018-01-03 10:15:00,21,3.72,0
234,2018-01-03 10:30:00,19,3.72,0
235,2018-01-03 10:45:00,29,3.72,0
236,2018-01-03 11:00:00,21,3.72,0
237,2018-01-03 11:15:00,23,3.72,0
238,2018-01-03 11:30:00,23,3.72,0
239,2018-01-03 11:45:00,15,3.72,0
240,2018-01-03 12:00:00,16,3.72,0
241,2018-01-03 12:15:00,13,3.72,0
242,2018-01-03 12:30:00,18,3.72,0
243,2018-01-03 12:45:00,15,3.72,0
244,2018-01-03 13:00:00,0,3.72,0
245,2018-01-03 13:15:00,14,3.72,0
246,2018-01-03 13:30:00,10,3.72,0
247,2018-01-03 13:45:00,10,3.72,0
248,2018-01-03 14:00:00,10,3.72,0
249,2018-01-03 14:15:00,11,3.72,0
250,2018-01-03 14:30:00,12,3.72,0
251,2018-01-03 14:45:00,8,3.72,0
252,2018-01-03 15:00:00,6,3.72,0
253,2018-01-03 15:15:00,11,3.72,0
254,2018-01-03 15:30:00,15,3.72,0
255,2018-01-03 15:45:00,2,3.72,0
256,2018-01-03 16:00:00,6,3.72,0
257,2018-01-03 16:15:00,13,3.72,0
258,2018-01-03 16:30:00,2,3.72,0
259,2018-01-03 16:45:00,4,3.72,0
260,2018-01-03 17:00:00,7,3.72,0
261,2018-01-03 17:15:00,10,3.72,0
262,2018-01-03 17:30:00,4,3.72,0
263,2018-01-03 17:45:00,0,3.72,0
264,2018-01-03 18:00:00,7,3.72,0
265,2018-01-03 18:15:00,0,3.72,0
266,2018-01-03 18:30:00,0,3.72,0
267,2018-01-03 18:45:00,0,3.72,0
268,2018-01-03 19:00:00,0,3.72,0
269,2018-01-03 19:15:00,0,3.72,0
270,2018-01-03 19:30:00,0,3.72,0
271,2018-01-03 19:45:00,0,3.72,0
272,2018-01-03 20:00:00,0,3.72,0
273,2018-01-03 20:15:00,0,3.72,0
274,2018-01-03 20:30:00,0,3.72,0
275,2018-01-03 20:45:00,0,3.72,0
276,2018-01-03 21:00:00,0,3.72,0
277,2018-01-03 21:15:00,0,3.72,0
278,2018-01-03 21:30:00,0,3.72,0
279,2018-01-03 21:45:00,0,3.72,0
280,2018-01-03 22:00:00,0,3.72,0
281,2018-01-03 22:15:00,0,3.72,0
282,2018-01-03 22:30:00,0,3.72,0
283,2018-01-03 22:45:00,0,3.72,0
284,2018-01-03 23:00:00,0,3.72,0
285,2018-01-03 23:15:00,0,3.72,0
286,2018-01-03 23:30:00,0,3.72,0
287,2018-01-03 23:45:00,0,3.72,0
288,2018-01-04 00:00:00,0,5.43,0
289,2018-01-04 00:15:00,0,5.43,0
290,2018-01-04 00:30:00,0,5.43,0
291,2018-01-04 00:45:00,0,5.43,0
292,2018-01-04 01:00:00,0,5.43,0
293,2018-01-04 01:15:00,0,5.43,0
294,2018-01-04 01:30:00,0,5.43,0
295,2018-01-04 01:45:00,0,5.43,0
296,2018-01-04 02:00:00,0,5.43,0
297,2018-01-04 02:15:00,0,5.43,0
298,2018-01-04 02:30:00,0,5.43,0
299,2018-01-04 02:45:00,0,5.43,0
300,2018-01-04 03:00:00,0,5.43,0
301,2018-01-04 03:15:00,0,5.43,0
302,2018-01-04 03:30:00,0,5.43,0
303,2018-01-04 03:45:00,0,5.43,0
304,2018-01-04 04:00:00,0,5.43,0
305,2018-01-04 04:15:00,0,5.43,0
306,2018-01-04 04:30:00,0,5.43,0
307,2018-01-04 04:45:00,0,5.43,0
308,2018-01-04 05:00:00,0,5.43,0
309,2018-01-04 05:15:00,0,5.43,0
310,2018-01-04 05:30:00,0,5.43,0
311,2018-01-04 05:45:00,0,5.43,0
312,2018-01-04 06:00:00,0,5.43,0
313,2018-01-04 06:15:00,0,5.43,0
314,2018-01-04 06:30:00,0,5.43,0
315,2018-01-04 06:45:00,0,5.43,0
316,2018-01-04 07:00:00,0,5.43,0
317,2018-01-04 07:15:00,0,5.43,0
318,2018-01-04 07:30:00,0,5.43,0
319,2018-01-04 07:45:00,0,5.43,0
320,2018-01-04 08:00:00,0,5.43,0
321,2018-01-04 08:15:00,0,5.43,0
322,2018-01-04 08:30:00,0,5.43,0
323,2018-01-04 08:45:00,0,5.43,0
324,2018-01-04 09:00:00,6,5.43,0
325,2018-01-04 09:15:00,4,5.43,0
326,2018-01-04 09:30:00,8,5.43,0
327,2018-01-04 09:45:00,7,5.43,0
328,2018-01-04 10:00:00,10,5.43,0
329,2018-01-04 10:15:00,11,5.43,0
330,2018-01-04 10:30:00,22,5.43,0
331,2018-01-04 10:45:00,24,5.43,0
332,2018-01-04 11:00:00,11,5.43,0
333,2018-01-04 11:15:00,16,5.43,0
334,2018-01-04 11:30:00,16,5.43,0
335,2018-01-04 11:45:00,5,5.43,0
336,2018-01-04 12:00:00,17,5.43,0
337,2018-01-04 12:15:00,18,5.43,0
338,2018-01-04 12:30:00,9,5.43,0
339,2018-01-04 12:45:00,10,5.43,0
340,2018-01-04 13:00:00,7,5.43,0
341,2018-01-04 13:15:00,11,5.43,0
342,2018-01-04 13:30:00,14,5.43,0
343,2018-01-04 13:45:00,6,5.43,0
344,2018-01-04 14:00:00,9,5.43,0
345,2018-01-04 14:15:00,18,5.43,0
346,2018-01-04 14:30:00,12,5.43,0
347,2018-01-04 14:45:00,4,5.43,0
348,2018-01-04 15:00:00,15,5.43,0
349,2018-01-04 15:15:00,14,5.43,0
350,2018-01-04 15:30:00,6,5.43,0
351,2018-01-04 15:45:00,2,5.43,0
352,2018-01-04 16:00:00,12,5.43,0
353,2018-01-04 16:15:00,10,5.43,0
354,2018-01-04 16:30:00,18,5.43,0
355,2018-01-04 16:45:00,5,5.43,0
356,2018-01-04 17:00:00,2,5.43,0
357,2018-01-04 17:15:00,2,5.43,0
358,2018-01-04 17:30:00,0,5.43,0
359,2018-01-04 17:45:00,4,5.43,0
360,2018-01-04 18:00:00,0,5.43,0
361,2018-01-04 18:15:00,3,5.43,0
362,2018-01-04 18:30:00,0,5.43,0
363,2018-01-04 18:45:00,0,5.43,0
364,2018-01-04 19:00:00,0,5.43,0
365,2018-01-04 19:15:00,0,5.43,0
366,2018-01-04 19:30:00,0,5.43,0
367,2018-01-04 19:45:00,0,5.43,0
368,2018-01-04 20:00:00,0,5.43,0
369,2018-01-04 20:15:00,0,5.43,0
370,2018-01-04 20:30:00,0,5.43,0
371,2018-01-04 20:45:00,0,5.43,0
372,2018-01-04 21:00:00,0,5.43,0
373,2018-01-04 21:15:00,0,5.43,0
374,2018-01-04 21:30:00,0,5.43,0
375,2018-01-04 21:45:00,0,5.43,0
376,2018-01-04 22:00:00,0,5.43,0
377,2018-01-04 22:15:00,0,5.43,0
378,2018-01-04 22:30:00,0,5.43,0
379,2018-01-04 22:45:00,0,5.43,0
380,2018-01-04 23:00:00,0,5.43,0
381,2018-01-04 23:15:00,0,5.43,0
382,2018-01-04 23:30:00,0,5.43,0
383,2018-01-04 23:45:00,0,5.43,0
384,2018-01-05 00:00:00,0,6.16,0
385,2018-01-05 00:15:00,0,6.16,0
386,2018-01-05 00:30:00,0,6.16,0
387,2018-01-05 00:45:00,0,6.16,0
388,2018-01-05 01:00:00,0,6.16,0
389,2018-01-05 01:15:00,0,6.16,0
390,2018-01-05 01:30:00,0,6.16,0
391,2018-01-05 01:45:00,0,6.16,0
392,2018-01-05 02:00:00,0,6.16,0
393,2018-01-05 02:15:00,0,6.16,0
394,2018-01-05 02:30:00,0,6.16,0
395,2018-01-05 02:45:00,0,6.16,0
396,2018-01-05 03:00:00,0,6.16,0
397,2018-01-05 03:15:00,0,6.16,0
398,2018-01-05 03:30:00,0,6.16,0
399,2018-01-05 03:45:00,0,6.16,0
400,2018-01-05 04:00:00,0,6.16,0
401,2018-01-05 04:15:00,0,6.16,0
402,2018-01-05 04:30:00,0,6.16,0
403,2018-01-05 04:45:00,0,6.16,0
404,2018-01-05 05:00:00,0,6.16,0
405,2018-01-05 05:15:00,0,6.16,0
406,2018-01-05 05:30:00,0,6.16,0
407,2018-01-05 05:45:00,0,6.16,0
408,2018-01-05 06:00:00,0,6.16,0
409,2018-01-05 06:15:00,0,6.16,0
410,2018-01-05 06:30:00,0,6.16,0
411,2018-01-05 06:45:00,0,6.16,0
412,2018-01-05 07:00:00,0,6.16,0
413,2018-01-05 07:15:00,0,6.16,0
414,2018-01-05 07:30:00,0,6.16,0
415,2018-01-05 07:45:00,0,6.16,0
416,2018-01-05 08:00:00,0,6.16,0
417,2018-01-05 08:15:00,0,6.16,0
418,2018-01-05 08:30:00,0,6.16,0
419,2018-01-05 08:45:00,6,6.16,0
420,2018-01-05 09:00:00,5,6.16,0
421,2018-01-05 09:15:00,1,6.16,0
422,2018-01-05 09:30:00,16,6.16,0
423,2018-01-05 09:45:00,7,6.16,0
424,2018-01-05 10:00:00,35,6.16,0
425,2018-01-05 10:15:00,20,6.16,0
426,2018-01-05 10:30:00,25,6.16,0
427,2018-01-05 10:45:00,20,6.16,0
428,2018-01-05 11:00:00,21,6.16,0
429,2018-01-05 11:15:00,13,6.16,0
430,2018-01-05 11:30:00,12,6.16,0
431,2018-01-05 11:45:00,13,6.16,0
432,2018-01-05 12:00:00,25,6.16,0
433,2018-01-05 12:15:00,12,6.16,0
434,2018-01-05 12:30:00,11,6.16,0
435,2018-01-05 12:45:00,2,6.16,0
436,2018-01-05 13:00:00,0,6.16,0
437,2018-01-05 13:15:00,4,6.16,0
438,2018-01-05 13:30:00,0,6.16,0
439,2018-01-05 13:45:00,6,6.16,0
440,2018-01-05 14:00:00,8,6.16,0
441,2018-01-05 14:15:00,13,6.16,0
442,2018-01-05 14:30:00,14,6.16,0
443,2018-01-05 14:45:00,8,6.16,0
444,2018-01-05 15:00:00,7,6.16,0
445,2018-01-05 15:15:00,6,6.16,0
446,2018-01-05 15:30:00,14,6.16,0
447,2018-01-05 15:45:00,10,6.16,0
448,2018-01-05 16:00:00,5,6.16,0
449,2018-01-05 16:15:00,10,6.16,0
450,2018-01-05 16:30:00,6,6.16,0
451,2018-01-05 16:45:00,10,6.16,0
452,2018-01-05 17:00:00,9,6.16,0
453,2018-01-05 17:15:00,0,6.16,0
454,2018-01-05 17:30:00,0,6.16,0
455,2018-01-05 17:45:00,4,6.16,0
456,2018-01-05 18:00:00,4,6.16,0
457,2018-01-05 18:15:00,2,6.16,0
458,2018-01-05 18:30:00,0,6.16,0
459,2018-01-05 18:45:00,0,6.16,0
460,2018-01-05 19:00:00,0,6.16,0
461,2018-01-05 19:15:00,0,6.16,0
462,2018-01-05 19:30:00,0,6.16,0
463,2018-01-05 19:45:00,0,6.16,0
464,2018-01-05 20:00:00,0,6.16,0
465,2018-01-05 20:15:00,0,6.16,0
466,2018-01-05 20:30:00,0,6.16,0
467,2018-01-05 20:45:00,0,6.16,0
468,2018-01-05 21:00:00,0,6.16,0
469,2018-01-05 21:15:00,0,6.16,0
470,2018-01-05 21:30:00,0,6.16,0
471,2018-01-05 21:45:00,0,6.16,0
472,2018-01-05 22:00:00,0,6.16,0
473,2018-01-05 22:15:00,0,6.16,0
474,2018-01-05 22:30:00,0,6.16,0
475,2018-01-05 22:45:00,0,6.16,0
476,2018-01-05 23:00:00,0,6.16,0
477,2018-01-05 23:15:00,0,6.16,0
478,2018-01-05 23:30:00,0,6.16,0
479,2018-01-05 23:45:00,0,6.16,0
480,2018-01-06 00:00:00,0,7.31,1
481,2018-01-06 00:15:00,0,7.31,1
482,2018-01-06 00:30:00,0,7.31,1
483,2018-01-06 00:45:00,0,7.31,1
484,2018-01-06 01:00:00,0,7.31,1
485,2018-01-06 01:15:00,0,7.31,1
486,2018-01-06 01:30:00,0,7.31,1
487,2018-01-06 01:45:00,0,7.31,1
488,2018-01-06 02:00:00,0,7.31,1
489,2018-01-06 02:15:00,0,7.31,1
490,2018-01-06 02:30:00,0,7.31,1
491,2018-01-06 02:45:00,0,7.31,1
492,2018-01-06 03:00:00,0,7.31,1
493,2018-01-06 03:15:00,0,7.31,1
494,2018-01-06 03:30:00,0,7.31,1
495,2018-01-06 03:45:00,0,7.31,1
496,2018-01-06 04:00:00,0,7.31,1
497,2018-01-06 04:15:00,0,7.31,1
498,2018-01-06 04:30:00,0,7.31,1
499,2018-01-06 04:45:00,0,7.31,1
500,2018-01-06 05:00:00,0,7.31,1
501,2018-01-06 05:15:00,0,7.31,1
